sample_idx,label,word,language,digit,speaker,trial,original_filename,speaker_gender,speaker_age,speaker_height
7921,14,vier,german,4,2,53,lang-german_speaker-02_trial-53_digit-4.flac,female,23,158
7922,8,eight,english,8,2,46,lang-english_speaker-02_trial-46_digit-8.flac,female,23,158
7923,11,eins,german,1,7,30,lang-german_speaker-07_trial-30_digit-1.flac,male,56,175
7924,13,drei,german,3,11,58,lang-german_speaker-11_trial-58_digit-3.flac,female,31,163
7925,8,eight,english,8,0,49,lang-english_speaker-00_trial-49_digit-8.flac,male,24,180
7926,6,six,english,6,1,47,lang-english_speaker-01_trial-47_digit-6.flac,male,22,195
7927,19,neun,german,9,11,58,lang-german_speaker-11_trial-58_digit-9.flac,female,31,163
7928,10,null,german,0,2,54,lang-german_speaker-02_trial-54_digit-0.flac,female,23,158
7929,8,eight,english,8,0,49,lang-english_speaker-00_trial-49_digit-8.flac,male,24,180
7930,2,two,english,2,0,49,lang-english_speaker-00_trial-49_digit-2.flac,male,24,180
7931,10,null,german,0,11,59,lang-german_speaker-11_trial-59_digit-0.flac,female,31,163
7932,8,eight,english,8,7,39,lang-english_speaker-07_trial-39_digit-8.flac,male,56,175
7933,18,acht,german,8,3,48,lang-german_speaker-03_trial-48_digit-8.flac,female,23,174
7934,17,sieben,german,7,0,40,lang-german_speaker-00_trial-40_digit-7.flac,male,24,180
7935,5,five,english,5,6,29,lang-english_speaker-06_trial-29_digit-5.flac,female,35,163
7936,7,seven,english,7,2,46,lang-english_speaker-02_trial-46_digit-7.flac,female,23,158
7937,0,zero,english,0,2,47,lang-english_speaker-02_trial-47_digit-0.flac,female,23,158
7938,9,nine,english,9,3,23,lang-english_speaker-03_trial-23_digit-9.flac,female,23,174
7939,11,eins,german,1,1,51,lang-german_speaker-01_trial-51_digit-1.flac,male,22,195
7940,2,two,english,2,10,41,lang-english_speaker-10_trial-41_digit-2.flac,female,25,160
7941,0,zero,english,0,7,40,lang-english_speaker-07_trial-40_digit-0.flac,male,56,175
7942,18,acht,german,8,11,59,lang-german_speaker-11_trial-59_digit-8.flac,female,31,163
7943,19,neun,german,9,0,40,lang-german_speaker-00_trial-40_digit-9.flac,male,24,180
7944,12,zwei,german,2,2,54,lang-german_speaker-02_trial-54_digit-2.flac,female,23,158
7945,2,two,english,2,7,40,lang-english_speaker-07_trial-40_digit-2.flac,male,56,175
7946,11,eins,german,1,7,30,lang-german_speaker-07_trial-30_digit-1.flac,male,56,175
7947,10,null,german,0,2,54,lang-german_speaker-02_trial-54_digit-0.flac,female,23,158
7948,16,sechs,german,6,7,30,lang-german_speaker-07_trial-30_digit-6.flac,male,56,175
7949,12,zwei,german,2,1,51,lang-german_speaker-01_trial-51_digit-2.flac,male,22,195
7950,14,vier,german,4,2,54,lang-german_speaker-02_trial-54_digit-4.flac,female,23,158
7951,6,six,english,6,2,47,lang-english_speaker-02_trial-47_digit-6.flac,female,23,158
7952,11,eins,german,1,10,40,lang-german_speaker-10_trial-40_digit-1.flac,female,25,160
7953,13,drei,german,3,7,30,lang-german_speaker-07_trial-30_digit-3.flac,male,56,175
7954,16,sechs,german,6,0,40,lang-german_speaker-00_trial-40_digit-6.flac,male,24,180
7955,11,eins,german,1,8,38,lang-german_speaker-08_trial-38_digit-1.flac,male,21,182
7956,11,eins,german,1,0,41,lang-german_speaker-00_trial-41_digit-1.flac,male,24,180
7957,18,acht,german,8,6,17,lang-german_speaker-06_trial-17_digit-8.flac,female,35,163
7958,13,drei,german,3,3,48,lang-german_speaker-03_trial-48_digit-3.flac,female,23,174
7959,2,two,english,2,2,47,lang-english_speaker-02_trial-47_digit-2.flac,female,23,158
7960,1,one,english,1,9,48,lang-english_speaker-09_trial-48_digit-1.flac,male,32,183
7961,15,fuenf,german,5,7,30,lang-german_speaker-07_trial-30_digit-5.flac,male,56,175
7962,13,drei,german,3,11,59,lang-german_speaker-11_trial-59_digit-3.flac,female,31,163
7963,8,eight,english,8,2,47,lang-english_speaker-02_trial-47_digit-8.flac,female,23,158
7964,1,one,english,1,1,47,lang-english_speaker-01_trial-47_digit-1.flac,male,22,195
7965,7,seven,english,7,11,37,lang-english_speaker-11_trial-37_digit-7.flac,female,31,163
7966,17,sieben,german,7,1,51,lang-german_speaker-01_trial-51_digit-7.flac,male,22,195
7967,2,two,english,2,1,47,lang-english_speaker-01_trial-47_digit-2.flac,male,22,195
7968,18,acht,german,8,8,38,lang-german_speaker-08_trial-38_digit-8.flac,male,21,182
7969,16,sechs,german,6,10,40,lang-german_speaker-10_trial-40_digit-6.flac,female,25,160
7970,3,three,english,3,7,40,lang-english_speaker-07_trial-40_digit-3.flac,male,56,175
7971,15,fuenf,german,5,2,54,lang-german_speaker-02_trial-54_digit-5.flac,female,23,158
7972,4,four,english,4,0,49,lang-english_speaker-00_trial-49_digit-4.flac,male,24,180
7973,15,fuenf,german,5,11,59,lang-german_speaker-11_trial-59_digit-5.flac,female,31,163
7974,13,drei,german,3,7,30,lang-german_speaker-07_trial-30_digit-3.flac,male,56,175
7975,18,acht,german,8,7,30,lang-german_speaker-07_trial-30_digit-8.flac,male,56,175
7976,17,sieben,german,7,11,59,lang-german_speaker-11_trial-59_digit-7.flac,female,31,163
7977,5,five,english,5,3,23,lang-english_speaker-03_trial-23_digit-5.flac,female,23,174
7978,6,six,english,6,2,47,lang-english_speaker-02_trial-47_digit-6.flac,female,23,158
7979,10,null,german,0,7,31,lang-german_speaker-07_trial-31_digit-0.flac,male,56,175
7980,7,seven,english,7,9,48,lang-english_speaker-09_trial-48_digit-7.flac,male,32,183
7981,8,eight,english,8,10,41,lang-english_speaker-10_trial-41_digit-8.flac,female,25,160
7982,3,three,english,3,7,40,lang-english_speaker-07_trial-40_digit-3.flac,male,56,175
7983,5,five,english,5,1,47,lang-english_speaker-01_trial-47_digit-5.flac,male,22,195
7984,7,seven,english,7,11,37,lang-english_speaker-11_trial-37_digit-7.flac,female,31,163
7985,8,eight,english,8,10,41,lang-english_speaker-10_trial-41_digit-8.flac,female,25,160
7986,8,eight,english,8,2,47,lang-english_speaker-02_trial-47_digit-8.flac,female,23,158
7987,10,null,german,0,8,39,lang-german_speaker-08_trial-39_digit-0.flac,male,21,182
7988,16,sechs,german,6,6,17,lang-german_speaker-06_trial-17_digit-6.flac,female,35,163
7989,0,zero,english,0,8,40,lang-english_speaker-08_trial-40_digit-0.flac,male,21,182
7990,11,eins,german,1,1,51,lang-german_speaker-01_trial-51_digit-1.flac,male,22,195
7991,6,six,english,6,10,41,lang-english_speaker-10_trial-41_digit-6.flac,female,25,160
7992,16,sechs,german,6,2,54,lang-german_speaker-02_trial-54_digit-6.flac,female,23,158
7993,17,sieben,german,7,2,54,lang-german_speaker-02_trial-54_digit-7.flac,female,23,158
7994,7,seven,english,7,7,40,lang-english_speaker-07_trial-40_digit-7.flac,male,56,175
7995,17,sieben,german,7,3,48,lang-german_speaker-03_trial-48_digit-7.flac,female,23,174
7996,1,one,english,1,11,38,lang-english_speaker-11_trial-38_digit-1.flac,female,31,163
7997,4,four,english,4,7,40,lang-english_speaker-07_trial-40_digit-4.flac,male,56,175
7998,16,sechs,german,6,2,54,lang-german_speaker-02_trial-54_digit-6.flac,female,23,158
7999,5,five,english,5,10,41,lang-english_speaker-10_trial-41_digit-5.flac,female,25,160
8000,7,seven,english,7,6,29,lang-english_speaker-06_trial-29_digit-7.flac,female,35,163
8001,1,one,english,1,3,24,lang-english_speaker-03_trial-24_digit-1.flac,female,23,174
8002,18,acht,german,8,10,40,lang-german_speaker-10_trial-40_digit-8.flac,female,25,160
8003,0,zero,english,0,10,42,lang-english_speaker-10_trial-42_digit-0.flac,female,25,160
8004,19,neun,german,9,9,39,lang-german_speaker-09_trial-39_digit-9.flac,male,32,183
8005,18,acht,german,8,9,39,lang-german_speaker-09_trial-39_digit-8.flac,male,32,183
8006,19,neun,german,9,9,39,lang-german_speaker-09_trial-39_digit-9.flac,male,32,183
8007,0,zero,english,0,9,49,lang-english_speaker-09_trial-49_digit-0.flac,male,32,183
8008,0,zero,english,0,11,38,lang-english_speaker-11_trial-38_digit-0.flac,female,31,163
8009,18,acht,german,8,7,31,lang-german_speaker-07_trial-31_digit-8.flac,male,56,175
8010,5,five,english,5,8,40,lang-english_speaker-08_trial-40_digit-5.flac,male,21,182
8011,1,one,english,1,2,47,lang-english_speaker-02_trial-47_digit-1.flac,female,23,158
8012,6,six,english,6,8,40,lang-english_speaker-08_trial-40_digit-6.flac,male,21,182
8013,9,nine,english,9,2,47,lang-english_speaker-02_trial-47_digit-9.flac,female,23,158
8014,8,eight,english,8,0,49,lang-english_speaker-00_trial-49_digit-8.flac,male,24,180
8015,10,null,german,0,8,39,lang-german_speaker-08_trial-39_digit-0.flac,male,21,182
8016,4,four,english,4,8,40,lang-english_speaker-08_trial-40_digit-4.flac,male,21,182
8017,8,eight,english,8,10,42,lang-english_speaker-10_trial-42_digit-8.flac,female,25,160
8018,7,seven,english,7,11,38,lang-english_speaker-11_trial-38_digit-7.flac,female,31,163
8019,0,zero,english,0,9,49,lang-english_speaker-09_trial-49_digit-0.flac,male,32,183
8020,7,seven,english,7,1,47,lang-english_speaker-01_trial-47_digit-7.flac,male,22,195
8021,18,acht,german,8,8,39,lang-german_speaker-08_trial-39_digit-8.flac,male,21,182
8022,6,six,english,6,1,47,lang-english_speaker-01_trial-47_digit-6.flac,male,22,195
8023,13,drei,german,3,9,39,lang-german_speaker-09_trial-39_digit-3.flac,male,32,183
8024,9,nine,english,9,8,40,lang-english_speaker-08_trial-40_digit-9.flac,male,21,182
8025,9,nine,english,9,10,42,lang-english_speaker-10_trial-42_digit-9.flac,female,25,160
8026,11,eins,german,1,1,51,lang-german_speaker-01_trial-51_digit-1.flac,male,22,195
8027,16,sechs,german,6,1,51,lang-german_speaker-01_trial-51_digit-6.flac,male,22,195
8028,14,vier,german,4,0,41,lang-german_speaker-00_trial-41_digit-4.flac,male,24,180
8029,2,two,english,2,6,29,lang-english_speaker-06_trial-29_digit-2.flac,female,35,163
8030,11,eins,german,1,8,39,lang-german_speaker-08_trial-39_digit-1.flac,male,21,182
8031,6,six,english,6,2,47,lang-english_speaker-02_trial-47_digit-6.flac,female,23,158
8032,10,null,german,0,3,49,lang-german_speaker-03_trial-49_digit-0.flac,female,23,174
8033,9,nine,english,9,3,24,lang-english_speaker-03_trial-24_digit-9.flac,female,23,174
8034,7,seven,english,7,2,47,lang-english_speaker-02_trial-47_digit-7.flac,female,23,158
8035,8,eight,english,8,6,29,lang-english_speaker-06_trial-29_digit-8.flac,female,35,163
8036,18,acht,german,8,1,51,lang-german_speaker-01_trial-51_digit-8.flac,male,22,195
8037,12,zwei,german,2,10,40,lang-german_speaker-10_trial-40_digit-2.flac,female,25,160
8038,1,one,english,1,2,48,lang-english_speaker-02_trial-48_digit-1.flac,female,23,158
8039,6,six,english,6,1,47,lang-english_speaker-01_trial-47_digit-6.flac,male,22,195
8040,11,eins,german,1,11,59,lang-german_speaker-11_trial-59_digit-1.flac,female,31,163
8041,2,two,english,2,9,49,lang-english_speaker-09_trial-49_digit-2.flac,male,32,183
8042,14,vier,german,4,11,59,lang-german_speaker-11_trial-59_digit-4.flac,female,31,163
8043,11,eins,german,1,8,39,lang-german_speaker-08_trial-39_digit-1.flac,male,21,182
8044,11,eins,german,1,2,54,lang-german_speaker-02_trial-54_digit-1.flac,female,23,158
8045,3,three,english,3,0,49,lang-english_speaker-00_trial-49_digit-3.flac,male,24,180
8046,17,sieben,german,7,1,51,lang-german_speaker-01_trial-51_digit-7.flac,male,22,195
8047,11,eins,german,1,0,41,lang-german_speaker-00_trial-41_digit-1.flac,male,24,180
8048,10,null,german,0,3,49,lang-german_speaker-03_trial-49_digit-0.flac,female,23,174
8049,18,acht,german,8,0,41,lang-german_speaker-00_trial-41_digit-8.flac,male,24,180
8050,15,fuenf,german,5,2,54,lang-german_speaker-02_trial-54_digit-5.flac,female,23,158
8051,11,eins,german,1,3,49,lang-german_speaker-03_trial-49_digit-1.flac,female,23,174
8052,14,vier,german,4,2,54,lang-german_speaker-02_trial-54_digit-4.flac,female,23,158
8053,18,acht,german,8,6,17,lang-german_speaker-06_trial-17_digit-8.flac,female,35,163
8054,13,drei,german,3,1,51,lang-german_speaker-01_trial-51_digit-3.flac,male,22,195
8055,6,six,english,6,0,49,lang-english_speaker-00_trial-49_digit-6.flac,male,24,180
8056,2,two,english,2,8,40,lang-english_speaker-08_trial-40_digit-2.flac,male,21,182
8057,12,zwei,german,2,1,51,lang-german_speaker-01_trial-51_digit-2.flac,male,22,195
8058,0,zero,english,0,1,48,lang-english_speaker-01_trial-48_digit-0.flac,male,22,195
8059,14,vier,german,4,11,59,lang-german_speaker-11_trial-59_digit-4.flac,female,31,163
8060,13,drei,german,3,10,40,lang-german_speaker-10_trial-40_digit-3.flac,female,25,160
8061,14,vier,german,4,1,51,lang-german_speaker-01_trial-51_digit-4.flac,male,22,195
8062,6,six,english,6,10,42,lang-english_speaker-10_trial-42_digit-6.flac,female,25,160
8063,7,seven,english,7,0,49,lang-english_speaker-00_trial-49_digit-7.flac,male,24,180
8064,10,null,german,0,1,52,lang-german_speaker-01_trial-52_digit-0.flac,male,22,195
8065,19,neun,german,9,0,41,lang-german_speaker-00_trial-41_digit-9.flac,male,24,180
8066,0,zero,english,0,2,48,lang-english_speaker-02_trial-48_digit-0.flac,female,23,158
8067,6,six,english,6,0,49,lang-english_speaker-00_trial-49_digit-6.flac,male,24,180
8068,14,vier,german,4,8,39,lang-german_speaker-08_trial-39_digit-4.flac,male,21,182
8069,5,five,english,5,9,49,lang-english_speaker-09_trial-49_digit-5.flac,male,32,183
8070,2,two,english,2,1,48,lang-english_speaker-01_trial-48_digit-2.flac,male,22,195
8071,9,nine,english,9,9,49,lang-english_speaker-09_trial-49_digit-9.flac,male,32,183
8072,10,null,german,0,0,42,lang-german_speaker-00_trial-42_digit-0.flac,male,24,180
8073,16,sechs,german,6,0,42,lang-german_speaker-00_trial-42_digit-6.flac,male,24,180
8074,2,two,english,2,6,29,lang-english_speaker-06_trial-29_digit-2.flac,female,35,163
8075,2,two,english,2,3,24,lang-english_speaker-03_trial-24_digit-2.flac,female,23,174
8076,2,two,english,2,1,48,lang-english_speaker-01_trial-48_digit-2.flac,male,22,195
8077,8,eight,english,8,2,48,lang-english_speaker-02_trial-48_digit-8.flac,female,23,158
8078,0,zero,english,0,11,39,lang-english_speaker-11_trial-39_digit-0.flac,female,31,163
8079,17,sieben,german,7,11,59,lang-german_speaker-11_trial-59_digit-7.flac,female,31,163
8080,15,fuenf,german,5,2,54,lang-german_speaker-02_trial-54_digit-5.flac,female,23,158
8081,2,two,english,2,10,42,lang-english_speaker-10_trial-42_digit-2.flac,female,25,160
8082,9,nine,english,9,8,40,lang-english_speaker-08_trial-40_digit-9.flac,male,21,182
8083,14,vier,german,4,0,42,lang-german_speaker-00_trial-42_digit-4.flac,male,24,180
8084,13,drei,german,3,8,39,lang-german_speaker-08_trial-39_digit-3.flac,male,21,182
8085,10,null,german,0,11,60,lang-german_speaker-11_trial-60_digit-0.flac,female,31,163
8086,6,six,english,6,2,48,lang-english_speaker-02_trial-48_digit-6.flac,female,23,158
8087,19,neun,german,9,6,17,lang-german_speaker-06_trial-17_digit-9.flac,female,35,163
8088,8,eight,english,8,2,48,lang-english_speaker-02_trial-48_digit-8.flac,female,23,158
8089,1,one,english,1,7,40,lang-english_speaker-07_trial-40_digit-1.flac,male,56,175
8090,0,zero,english,0,6,30,lang-english_speaker-06_trial-30_digit-0.flac,female,35,163
8091,2,two,english,2,9,49,lang-english_speaker-09_trial-49_digit-2.flac,male,32,183
8092,1,one,english,1,3,25,lang-english_speaker-03_trial-25_digit-1.flac,female,23,174
8093,11,eins,german,1,1,52,lang-german_speaker-01_trial-52_digit-1.flac,male,22,195
8094,12,zwei,german,2,0,42,lang-german_speaker-00_trial-42_digit-2.flac,male,24,180
8095,8,eight,english,8,8,40,lang-english_speaker-08_trial-40_digit-8.flac,male,21,182
8096,11,eins,german,1,1,52,lang-german_speaker-01_trial-52_digit-1.flac,male,22,195
8097,10,null,german,0,3,49,lang-german_speaker-03_trial-49_digit-0.flac,female,23,174
8098,19,neun,german,9,3,49,lang-german_speaker-03_trial-49_digit-9.flac,female,23,174
8099,7,seven,english,7,8,40,lang-english_speaker-08_trial-40_digit-7.flac,male,21,182
8100,1,one,english,1,7,40,lang-english_speaker-07_trial-40_digit-1.flac,male,56,175
8101,0,zero,english,0,9,50,lang-english_speaker-09_trial-50_digit-0.flac,male,32,183
8102,14,vier,german,4,10,40,lang-german_speaker-10_trial-40_digit-4.flac,female,25,160
8103,4,four,english,4,2,48,lang-english_speaker-02_trial-48_digit-4.flac,female,23,158
8104,14,vier,german,4,2,54,lang-german_speaker-02_trial-54_digit-4.flac,female,23,158
8105,7,seven,english,7,8,40,lang-english_speaker-08_trial-40_digit-7.flac,male,21,182
8106,18,acht,german,8,8,39,lang-german_speaker-08_trial-39_digit-8.flac,male,21,182
8107,16,sechs,german,6,2,54,lang-german_speaker-02_trial-54_digit-6.flac,female,23,158
8108,12,zwei,german,2,3,49,lang-german_speaker-03_trial-49_digit-2.flac,female,23,174
8109,19,neun,german,9,6,17,lang-german_speaker-06_trial-17_digit-9.flac,female,35,163
8110,8,eight,english,8,9,50,lang-english_speaker-09_trial-50_digit-8.flac,male,32,183
8111,0,zero,english,0,7,41,lang-english_speaker-07_trial-41_digit-0.flac,male,56,175
8112,17,sieben,german,7,7,31,lang-german_speaker-07_trial-31_digit-7.flac,male,56,175
8113,7,seven,english,7,7,41,lang-english_speaker-07_trial-41_digit-7.flac,male,56,175
8114,13,drei,german,3,6,17,lang-german_speaker-06_trial-17_digit-3.flac,female,35,163
8115,4,four,english,4,2,48,lang-english_speaker-02_trial-48_digit-4.flac,female,23,158
8116,0,zero,english,0,9,51,lang-english_speaker-09_trial-51_digit-0.flac,male,32,183
8117,14,vier,german,4,8,39,lang-german_speaker-08_trial-39_digit-4.flac,male,21,182
8118,16,sechs,german,6,8,39,lang-german_speaker-08_trial-39_digit-6.flac,male,21,182
8119,10,null,german,0,10,41,lang-german_speaker-10_trial-41_digit-0.flac,female,25,160
8120,16,sechs,german,6,1,52,lang-german_speaker-01_trial-52_digit-6.flac,male,22,195
8121,4,four,english,4,9,51,lang-english_speaker-09_trial-51_digit-4.flac,male,32,183
8122,1,one,english,1,7,41,lang-english_speaker-07_trial-41_digit-1.flac,male,56,175
8123,6,six,english,6,2,48,lang-english_speaker-02_trial-48_digit-6.flac,female,23,158
8124,16,sechs,german,6,1,52,lang-german_speaker-01_trial-52_digit-6.flac,male,22,195
8125,14,vier,german,4,9,39,lang-german_speaker-09_trial-39_digit-4.flac,male,32,183
8126,9,nine,english,9,1,48,lang-english_speaker-01_trial-48_digit-9.flac,male,22,195
8127,2,two,english,2,3,25,lang-english_speaker-03_trial-25_digit-2.flac,female,23,174
8128,13,drei,german,3,7,31,lang-german_speaker-07_trial-31_digit-3.flac,male,56,175
8129,13,drei,german,3,3,49,lang-german_speaker-03_trial-49_digit-3.flac,female,23,174
8130,13,drei,german,3,11,60,lang-german_speaker-11_trial-60_digit-3.flac,female,31,163
8131,7,seven,english,7,0,49,lang-english_speaker-00_trial-49_digit-7.flac,male,24,180
8132,0,zero,english,0,6,30,lang-english_speaker-06_trial-30_digit-0.flac,female,35,163
8133,15,fuenf,german,5,10,41,lang-german_speaker-10_trial-41_digit-5.flac,female,25,160
8134,3,three,english,3,7,41,lang-english_speaker-07_trial-41_digit-3.flac,male,56,175
8135,7,seven,english,7,10,42,lang-english_speaker-10_trial-42_digit-7.flac,female,25,160
